Date,Open,High,Low,Close,Adj Close,Volume
2021-08-04,123.577.000.000,123.587.000.000,121.072.000.000,121.801.000.000,121.801.000.000,9164200
2021-08-05,121.801.000.000,123.541.000.000,121.128.000.000,121.633.000.000,121.633.000.000,10913000
2021-08-06,121.633.000.000,123.287.000.000,121.568.000.000,122.810.000.000,122.810.000.000,7499200
2021-08-09,122.809.000.000,123.597.000.000,122.258.000.000,123.019.000.000,123.019.000.000,7171500
2021-08-10,123.021.000.000,123.513.000.000,122.061.000.000,122.202.000.000,122.202.000.000,8297600
2021-08-11,122.203.000.000,122.756.000.000,120.827.000.000,122.056.000.000,122.056.000.000,8685200
2021-08-12,122.056.000.000,122.095.000.000,120.534.000.000,120.701.000.000,120.701.000.000,11066000
2021-08-13,120.701.000.000,121.275.000.000,120.045.000.000,121.194.000.000,121.194.000.000,10642200
2021-08-16,121.191.000.000,121.191.000.000,118.684.000.000,119.180.000.000,119.180.000.000,9741700
2021-08-17,119.179.000.000,119.179.000.000,116.248.000.000,117.904.000.000,117.904.000.000,11218200
2021-08-18,117.904.000.000,118.739.000.000,116.489.000.000,116.643.000.000,116.643.000.000,11745800
2021-08-19,116.641.000.000,117.453.000.000,114.801.000.000,117.165.000.000,117.165.000.000,10525900
2021-08-20,117.163.000.000,118.308.000.000,116.040.000.000,118.053.000.000,118.053.000.000,8929300
2021-08-23,118.053.000.000,118.445.000.000,117.062.000.000,117.472.000.000,117.472.000.000,7853000
2021-08-24,117.474.000.000,120.463.000.000,117.474.000.000,120.211.000.000,120.211.000.000,9181000
2021-08-25,120.210.000.000,120.818.000.000,119.226.000.000,120.818.000.000,120.818.000.000,7520100
2021-08-26,120.817.000.000,120.833.000.000,118.719.000.000,118.724.000.000,118.724.000.000,8426900
2021-08-27,118.725.000.000,120.678.000.000,118.721.000.000,120.678.000.000,120.678.000.000,7323600
2021-08-30,120.677.000.000,120.684.000.000,119.354.000.000,119.740.000.000,119.740.000.000,6391900
2021-08-31,119.738.000.000,120.157.000.000,117.911.000.000,118.781.000.000,118.781.000.000,11535600
2021-09-01,118.793.000.000,119.942.000.000,118.067.000.000,119.396.000.000,119.396.000.000,9523000
2021-09-02,119.394.000.000,119.397.000.000,116.534.000.000,116.677.000.000,116.677.000.000,9862800
2021-09-03,116.679.000.000,117.396.000.000,115.583.000.000,116.933.000.000,116.933.000.000,12517500
2021-09-06,116.926.000.000,117.981.000.000,116.156.000.000,117.869.000.000,117.869.000.000,5111300
2021-09-08,117.866.000.000,117.866.000.000,113.172.000.000,113.413.000.000,113.413.000.000,12254400
2021-09-09,113.413.000.000,116.354.000.000,112.435.000.000,115.361.000.000,115.361.000.000,13890600
2021-09-10,115.370.000.000,116.896.000.000,114.286.000.000,114.286.000.000,114.286.000.000,11155700
2021-09-13,114.300.000.000,117.046.000.000,114.300.000.000,116.404.000.000,116.404.000.000,9253400
2021-09-14,116.405.000.000,117.270.000.000,115.809.000.000,116.181.000.000,116.181.000.000,9034100
2021-09-15,116.191.000.000,116.312.000.000,114.741.000.000,115.063.000.000,115.063.000.000,9456800
2021-09-16,115.062.000.000,115.062.000.000,113.395.000.000,113.794.000.000,113.794.000.000,10685500
2021-09-17,113.794.000.000,113.794.000.000,111.157.000.000,111.439.000.000,111.439.000.000,14827600
2021-09-20,111.435.000.000,111.435.000.000,107.520.000.000,108.844.000.000,108.844.000.000,11500200
2021-09-21,108.859.000.000,110.923.000.000,108.859.000.000,110.250.000.000,110.250.000.000,11247700
2021-09-22,110.252.000.000,113.321.000.000,110.251.000.000,112.282.000.000,112.282.000.000,12158600
2021-09-23,112.282.000.000,114.330.000.000,112.281.000.000,114.064.000.000,114.064.000.000,11476300
2021-09-24,114.062.000.000,114.062.000.000,112.505.000.000,113.283.000.000,113.283.000.000,9121200
2021-09-27,113.283.000.000,114.432.000.000,112.360.000.000,113.583.000.000,113.583.000.000,10739700
2021-09-28,113.584.000.000,113.584.000.000,109.981.000.000,110.124.000.000,110.124.000.000,13190800
2021-09-29,110.125.000.000,112.028.000.000,110.125.000.000,111.107.000.000,111.107.000.000,11372600
2021-09-30,111.117.000.000,112.371.000.000,110.743.000.000,110.979.000.000,110.979.000.000,13160600
2021-10-01,110.980.000.000,113.020.000.000,110.980.000.000,112.900.000.000,112.900.000.000,10779100
2021-10-04,112.900.000.000,112.900.000.000,109.979.000.000,110.393.000.000,110.393.000.000,11814200
2021-10-05,110.397.000.000,111.691.000.000,110.087.000.000,110.458.000.000,110.458.000.000,10379000
2021-10-06,110.454.000.000,110.614.000.000,108.180.000.000,110.560.000.000,110.560.000.000,13279200
2021-10-07,110.563.000.000,111.522.000.000,110.563.000.000,110.585.000.000,110.585.000.000,10646000
2021-10-08,110.586.000.000,114.172.000.000,110.586.000.000,112.833.000.000,112.833.000.000,12871400
2021-10-11,112.834.000.000,113.982.000.000,112.052.000.000,112.180.000.000,112.180.000.000,10283700
2021-10-13,112.180.000.000,114.159.000.000,111.807.000.000,113.456.000.000,113.456.000.000,11732700
2021-10-14,113.457.000.000,113.881.000.000,112.708.000.000,113.185.000.000,113.185.000.000,8956200
2021-10-15,113.189.000.000,114.776.000.000,113.049.000.000,114.648.000.000,114.648.000.000,11174900
2021-10-18,114.647.000.000,114.927.000.000,112.841.000.000,114.428.000.000,114.428.000.000,11201300
2021-10-19,114.422.000.000,114.422.000.000,109.947.000.000,110.673.000.000,110.673.000.000,14129200
2021-10-20,110.677.000.000,112.023.000.000,110.176.000.000,110.786.000.000,110.786.000.000,11735800
2021-10-21,110.767.000.000,110.767.000.000,105.714.000.000,107.735.000.000,107.735.000.000,16507700
2021-10-22,107.714.000.000,107.749.000.000,102.854.000.000,106.296.000.000,106.296.000.000,21165700
2021-10-25,106.298.000.000,109.372.000.000,106.296.000.000,108.715.000.000,108.715.000.000,11512100
2021-10-26,108.713.000.000,108.713.000.000,106.321.000.000,106.420.000.000,106.420.000.000,10762200
2021-10-27,106.433.000.000,108.224.000.000,106.045.000.000,106.363.000.000,106.363.000.000,10831300
2021-10-28,106.369.000.000,107.210.000.000,105.282.000.000,105.705.000.000,105.705.000.000,11502900
2021-10-29,105.707.000.000,105.954.000.000,103.430.000.000,103.501.000.000,103.501.000.000,12595800
2021-11-01,103.514.000.000,106.136.000.000,103.514.000.000,105.551.000.000,105.551.000.000,10734800
2021-11-03,105.547.000.000,106.754.000.000,104.205.000.000,105.617.000.000,105.617.000.000,14696900
2021-11-04,105.617.000.000,105.627.000.000,102.835.000.000,103.412.000.000,103.412.000.000,12084000
2021-11-05,103.412.000.000,105.555.000.000,103.412.000.000,104.824.000.000,104.824.000.000,12595000
2021-11-08,104.824.000.000,105.679.000.000,104.182.000.000,104.781.000.000,104.781.000.000,9358000
2021-11-09,104.783.000.000,106.674.000.000,104.783.000.000,105.535.000.000,105.535.000.000,11021200
2021-11-10,105.535.000.000,107.407.000.000,105.140.000.000,105.968.000.000,105.968.000.000,12277400
2021-11-11,105.988.000.000,108.669.000.000,105.988.000.000,107.725.000.000,107.725.000.000,12661400
2021-11-12,107.576.000.000,107.915.000.000,105.842.000.000,106.312.000.000,106.312.000.000,13248100
2021-11-16,106.336.000.000,106.971.000.000,104.113.000.000,104.508.000.000,104.508.000.000,11579400
2021-11-17,104.405.000.000,105.535.000.000,102.551.000.000,102.945.000.000,102.945.000.000,12832200
2021-11-18,102.948.000.000,103.757.000.000,102.014.000.000,102.524.000.000,102.524.000.000,10905700
2021-11-19,102.426.000.000,103.975.000.000,102.143.000.000,103.035.000.000,103.035.000.000,11101500
2021-11-22,103.036.000.000,104.613.000.000,102.122.000.000,102.122.000.000,102.122.000.000,10410000
2021-11-23,102.124.000.000,103.692.000.000,101.736.000.000,103.663.000.000,103.663.000.000,13032400
2021-11-24,103.652.000.000,105.041.000.000,102.464.000.000,104.514.000.000,104.514.000.000,10466600
2021-11-25,104.514.000.000,106.400.000.000,104.514.000.000,105.811.000.000,105.811.000.000,7890400
2021-11-26,105.810.000.000,105.810.000.000,101.495.000.000,102.224.000.000,102.224.000.000,10969100
2021-11-29,102.227.000.000,104.149.000.000,102.226.000.000,102.814.000.000,102.814.000.000,10283300
2021-11-30,102.814.000.000,103.066.000.000,100.075.000.000,101.915.000.000,101.915.000.000,18195100
2021-12-01,101.916.000.000,104.087.000.000,100.727.000.000,100.775.000.000,100.775.000.000,13762900
2021-12-02,100.785.000.000,104.466.000.000,100.785.000.000,104.466.000.000,104.466.000.000,14846500
2021-12-03,104.467.000.000,106.814.000.000,104.090.000.000,105.070.000.000,105.070.000.000,14581500
2021-12-06,105.070.000.000,107.498.000.000,105.070.000.000,106.859.000.000,106.859.000.000,11127500
2021-12-07,106.868.000.000,108.655.000.000,106.868.000.000,107.558.000.000,107.558.000.000,11773100
2021-12-08,107.558.000.000,108.521.000.000,107.309.000.000,108.096.000.000,108.096.000.000,13166800
2021-12-09,106.573.000.000,106.754.000.000,105.890.000.000,106.291.000.000,106.291.000.000,11082900
2021-12-10,106.296.000.000,108.275.000.000,106.296.000.000,107.758.000.000,107.758.000.000,10466000
2021-12-13,107.758.000.000,109.493.000.000,107.383.000.000,107.383.000.000,107.383.000.000,12512300
2021-12-14,107.387.000.000,109.148.000.000,106.445.000.000,106.760.000.000,106.760.000.000,11604300
2021-12-15,106.763.000.000,107.603.000.000,105.697.000.000,107.370.000.000,107.370.000.000,12663100
2021-12-16,107.433.000.000,109.034.000.000,107.433.000.000,108.212.000.000,108.212.000.000,13754600
2021-12-17,108.324.000.000,108.324.000.000,106.518.000.000,107.201.000.000,107.201.000.000,14934300
2021-12-20,107.171.000.000,107.171.000.000,104.358.000.000,105.020.000.000,105.020.000.000,10570000
2021-12-21,105.020.000.000,105.906.000.000,105.020.000.000,105.500.000.000,105.500.000.000,9041600
2021-12-22,105.499.000.000,105.711.000.000,104.386.000.000,105.244.000.000,105.244.000.000,8052900
2021-12-23,105.251.000.000,105.453.000.000,104.637.000.000,104.891.000.000,104.891.000.000,7283600
2021-12-27,104.892.000.000,105.694.000.000,104.798.000.000,105.531.000.000,105.531.000.000,7594900
2021-12-28,105.555.000.000,105.652.000.000,104.503.000.000,104.864.000.000,104.864.000.000,7509000
2021-12-29,104.863.000.000,105.190.000.000,103.851.000.000,104.107.000.000,104.107.000.000,6590000
2021-12-30,104.106.000.000,105.269.000.000,104.106.000.000,104.822.000.000,104.822.000.000,11138100
2022-01-03,104.823.000.000,106.125.000.000,103.413.000.000,103.922.000.000,103.922.000.000,11128500
2022-01-04,103.922.000.000,104.276.000.000,103.096.000.000,103.514.000.000,103.514.000.000,11491600
2022-01-05,103.514.000.000,103.514.000.000,100.850.000.000,101.006.000.000,101.006.000.000,0
2022-01-06,101.006.000.000,102.235.000.000,101.000.000.000,101.561.000.000,101.561.000.000,11749200
2022-01-07,101.561.000.000,102.719.000.000,101.104.000.000,102.719.000.000,102.719.000.000,11733200
2022-01-10,102.719.000.000,102.719.000.000,101.038.000.000,101.945.000.000,101.945.000.000,10264700
2022-01-11,101.946.000.000,103.780.000.000,101.918.000.000,103.779.000.000,103.779.000.000,12421500
2022-01-12,103.779.000.000,105.869.000.000,103.771.000.000,105.686.000.000,105.686.000.000,13026500
2022-01-13,105.686.000.000,106.251.000.000,104.974.000.000,105.530.000.000,105.530.000.000,11712300
2022-01-14,105.530.000.000,107.062.000.000,105.028.000.000,106.928.000.000,106.928.000.000,11457100
2022-01-17,106.927.000.000,106.928.000.000,106.097.000.000,106.692.000.000,106.692.000.000,6924200
2022-01-18,106.369.000.000,107.013.000.000,105.786.000.000,106.522.000.000,106.522.000.000,11221900
2022-01-19,106.670.000.000,108.602.000.000,106.669.000.000,108.013.000.000,108.013.000.000,12595600
2022-01-20,108.015.000.000,109.873.000.000,108.015.000.000,109.102.000.000,109.102.000.000,13630500
2022-01-21,109.097.000.000,109.786.000.000,108.368.000.000,108.942.000.000,108.942.000.000,13408400
2022-01-24,108.941.000.000,108.948.000.000,106.624.000.000,107.752.000.000,107.752.000.000,12700800
2022-01-25,107.935.000.000,110.115.000.000,107.185.000.000,109.845.000.000,109.845.000.000,13713900
2022-01-26,110.207.000.000,112.695.000.000,110.204.000.000,111.573.000.000,111.573.000.000,15513800
2022-01-27,111.303.000.000,113.057.000.000,111.303.000.000,112.315.000.000,112.315.000.000,14812000
2022-01-28,112.611.000.000,112.969.000.000,111.407.000.000,111.478.000.000,111.478.000.000,13520100
2022-01-31,111.910.000.000,112.495.000.000,111.195.000.000,112.388.000.000,112.388.000.000,12190800
2022-02-01,112.143.000.000,113.302.000.000,112.135.000.000,113.147.000.000,113.147.000.000,11133300
2022-02-02,113.228.000.000,113.666.000.000,111.645.000.000,112.161.000.000,112.161.000.000,11751200
2022-02-03,111.897.000.000,112.502.000.000,111.225.000.000,111.696.000.000,111.696.000.000,11039700
2022-02-04,111.696.000.000,112.415.000.000,110.321.000.000,112.245.000.000,112.245.000.000,0
2022-02-07,112.247.000.000,112.517.000.000,111.490.000.000,111.996.000.000,111.996.000.000,10672800
2022-02-08,111.995.000.000,112.251.000.000,110.943.000.000,112.234.000.000,112.234.000.000,10157500
2022-02-09,112.233.000.000,113.163.000.000,111.710.000.000,112.461.000.000,112.461.000.000,13794500
2022-02-10,112.462.000.000,113.812.000.000,112.163.000.000,113.359.000.000,113.359.000.000,13267900
2022-02-11,113.368.000.000,114.899.000.000,113.128.000.000,113.572.000.000,113.572.000.000,18602800
2022-02-14,113.643.000.000,114.167.000.000,113.358.000.000,113.807.000.000,113.807.000.000,10757600
2022-02-15,113.905.000.000,114.819.000.000,113.882.000.000,114.660.000.000,114.660.000.000,11649600
2022-02-16,114.830.000.000,115.734.000.000,114.816.000.000,115.181.000.000,115.181.000.000,12052100
2022-02-17,115.181.000.000,115.214.000.000,113.389.000.000,113.528.000.000,113.528.000.000,10807500
2022-02-18,113.534.000.000,114.213.000.000,112.701.000.000,112.768.000.000,112.768.000.000,11300700
2022-02-21,112.880.000.000,113.405.000.000,111.608.000.000,111.725.000.000,111.725.000.000,7864900
2022-02-22,111.727.000.000,113.315.000.000,111.727.000.000,112.892.000.000,112.892.000.000,12707000
2022-02-23,112.892.000.000,113.721.000.000,111.748.000.000,112.008.000.000,112.008.000.000,12120600
2022-02-24,112.001.000.000,112.001.000.000,109.125.000.000,111.592.000.000,111.592.000.000,16794700
2022-02-25,111.591.000.000,113.142.000.000,110.673.000.000,113.142.000.000,113.142.000.000,17555700
2022-03-02,113.143.000.000,115.429.000.000,113.143.000.000,115.174.000.000,115.174.000.000,0
2022-03-03,115.173.000.000,115.948.000.000,115.010.000.000,115.166.000.000,115.166.000.000,12123000
2022-03-04,115.166.000.000,115.166.000.000,113.389.000.000,114.474.000.000,114.474.000.000,10715700
2022-03-07,114.469.000.000,114.529.000.000,111.140.000.000,111.593.000.000,111.593.000.000,14057700
2022-03-08,111.594.000.000,112.390.000.000,110.969.000.000,111.203.000.000,111.203.000.000,15698500
2022-03-09,111.210.000.000,114.051.000.000,111.207.000.000,113.900.000.000,113.900.000.000,14705400
2022-03-10,113.900.000.000,113.939.000.000,111.889.000.000,113.663.000.000,113.663.000.000,12984000
2022-03-11,113.664.000.000,114.627.000.000,111.332.000.000,111.713.000.000,111.713.000.000,12475800
2022-03-14,111.716.000.000,112.299.000.000,109.717.000.000,109.928.000.000,109.928.000.000,10480900
2022-03-15,109.925.000.000,109.925.000.000,107.781.000.000,108.959.000.000,108.959.000.000,13653800
2022-03-16,108.958.000.000,111.183.000.000,108.958.000.000,111.112.000.000,111.112.000.000,13205200
2022-03-17,111.113.000.000,113.088.000.000,111.070.000.000,113.076.000.000,113.076.000.000,14407500
2022-03-18,113.076.000.000,115.311.000.000,112.475.000.000,115.311.000.000,115.311.000.000,19552500
2022-03-21,115.307.000.000,116.360.000.000,115.208.000.000,116.155.000.000,116.155.000.000,10378700
2022-03-22,116.157.000.000,117.541.000.000,116.157.000.000,117.272.000.000,117.272.000.000,11382700
2022-03-23,117.270.000.000,118.270.000.000,117.036.000.000,117.457.000.000,117.457.000.000,11083700
2022-03-24,117.460.000.000,119.256.000.000,117.151.000.000,119.053.000.000,119.053.000.000,13474400
2022-03-25,119.062.000.000,119.729.000.000,118.548.000.000,119.081.000.000,119.081.000.000,13814500
2022-03-28,119.082.000.000,119.444.000.000,118.061.000.000,118.738.000.000,118.738.000.000,9167700
2022-03-29,118.740.000.000,120.900.000.000,118.740.000.000,120.014.000.000,120.014.000.000,12931900
2022-03-30,120.013.000.000,120.531.000.000,119.775.000.000,120.260.000.000,120.260.000.000,10893300
2022-03-31,120.261.000.000,120.880.000.000,119.999.000.000,119.999.000.000,119.999.000.000,11202100
2022-04-01,120.001.000.000,121.579.000.000,120.001.000.000,121.570.000.000,121.570.000.000,13780900
2022-04-04,121.569.000.000,121.570.000.000,120.754.000.000,121.280.000.000,121.280.000.000,8812500
2022-04-05,121.279.000.000,121.628.000.000,118.794.000.000,118.885.000.000,118.885.000.000,11788300
2022-04-06,118.885.000.000,118.885.000.000,116.791.000.000,118.228.000.000,118.228.000.000,13410800
2022-04-07,118.226.000.000,119.247.000.000,117.509.000.000,118.862.000.000,118.862.000.000,11520100
2022-04-08,118.861.000.000,118.868.000.000,117.487.000.000,118.322.000.000,118.322.000.000,11225800
2022-04-11,118.320.000.000,118.320.000.000,116.953.000.000,116.953.000.000,116.953.000.000,9558400
2022-04-12,116.963.000.000,118.615.000.000,116.054.000.000,116.147.000.000,116.147.000.000,11406800
2022-04-13,116.150.000.000,117.329.000.000,116.150.000.000,116.782.000.000,116.782.000.000,12070500
2022-04-14,116.781.000.000,116.781.000.000,115.624.000.000,116.182.000.000,116.182.000.000,10365400
2022-04-18,116.182.000.000,116.191.000.000,115.177.000.000,115.687.000.000,115.687.000.000,8404900
2022-04-19,115.687.000.000,115.687.000.000,114.277.000.000,115.057.000.000,115.057.000.000,0
2022-04-20,115.057.000.000,115.057.000.000,113.945.000.000,114.344.000.000,114.344.000.000,10747700
2022-04-22,114.343.000.000,114.343.000.000,110.591.000.000,111.078.000.000,111.078.000.000,10877300
2022-04-25,111.077.000.000,111.155.000.000,109.222.000.000,110.685.000.000,110.685.000.000,11098300
2022-04-26,110.684.000.000,110.685.000.000,107.978.000.000,108.213.000.000,108.213.000.000,11747500
2022-04-27,108.214.000.000,110.107.000.000,108.214.000.000,109.349.000.000,109.349.000.000,11515700
2022-04-28,109.349.000.000,110.702.000.000,108.905.000.000,109.919.000.000,109.919.000.000,11129900
2022-04-29,109.922.000.000,111.819.000.000,107.876.000.000,107.876.000.000,107.876.000.000,13662200
2022-05-02,107.876.000.000,107.884.000.000,105.218.000.000,106.639.000.000,106.639.000.000,11935100
2022-05-03,106.640.000.000,107.127.000.000,106.033.000.000,106.528.000.000,106.528.000.000,9935500
2022-05-04,106.529.000.000,108.382.000.000,104.933.000.000,108.344.000.000,108.344.000.000,14558600
2022-05-05,108.337.000.000,108.337.000.000,103.923.000.000,105.304.000.000,105.304.000.000,13826200
2022-05-06,105.303.000.000,106.268.000.000,103.984.000.000,105.135.000.000,105.135.000.000,14137700
2022-05-09,105.109.000.000,105.109.000.000,102.768.000.000,103.250.000.000,103.250.000.000,13196700
2022-05-10,103.251.000.000,104.286.000.000,102.386.000.000,103.110.000.000,103.110.000.000,13507400
2022-05-11,103.110.000.000,105.374.000.000,103.008.000.000,104.397.000.000,104.397.000.000,13425100
2022-05-12,104.395.000.000,105.708.000.000,103.579.000.000,105.688.000.000,105.688.000.000,13995600
2022-05-13,105.691.000.000,107.773.000.000,105.691.000.000,106.924.000.000,106.924.000.000,12369300
2022-05-16,108.685.000.000,108.685.000.000,108.199.000.000,108.233.000.000,108.233.000.000,10596900
2022-05-17,108.246.000.000,109.774.000.000,108.245.000.000,108.789.000.000,108.789.000.000,16503400
2022-05-18,107.903.000.000,108.096.000.000,106.038.000.000,106.247.000.000,106.247.000.000,14752800
2022-05-19,106.249.000.000,107.420.000.000,105.760.000.000,107.005.000.000,107.005.000.000,11426400
2022-05-20,108.520.000.000,108.795.000.000,107.351.000.000,108.488.000.000,108.488.000.000,12866400
2022-05-23,108.500.000.000,110.680.000.000,108.500.000.000,110.346.000.000,110.346.000.000,10682700
2022-05-24,110.340.000.000,110.635.000.000,108.399.000.000,110.581.000.000,110.581.000.000,11724400
2022-05-25,110.085.000.000,111.006.000.000,109.699.000.000,110.580.000.000,110.580.000.000,10737700
2022-05-26,110.577.000.000,112.102.000.000,110.388.000.000,111.890.000.000,111.890.000.000,13077400
2022-05-27,111.890.000.000,112.441.000.000,111.558.000.000,111.942.000.000,111.942.000.000,9979300
2022-05-30,111.944.000.000,112.690.000.000,110.655.000.000,111.032.000.000,111.032.000.000,7284500
2022-05-31,111.036.000.000,111.903.000.000,110.685.000.000,111.351.000.000,111.351.000.000,15809400
2022-06-01,111.351.000.000,111.931.000.000,110.822.000.000,111.360.000.000,111.360.000.000,9790200
2022-06-02,111.363.000.000,112.709.000.000,111.218.000.000,112.393.000.000,112.393.000.000,10051100
2022-06-03,112.392.000.000,112.392.000.000,110.935.000.000,111.102.000.000,111.102.000.000,8757500
2022-06-06,111.102.000.000,111.935.000.000,110.015.000.000,110.186.000.000,110.186.000.000,8212400
2022-06-07,110.185.000.000,110.435.000.000,109.394.000.000,110.070.000.000,110.070.000.000,9466200
2022-06-08,110.067.000.000,110.142.000.000,108.045.000.000,108.368.000.000,108.368.000.000,10379900
2022-06-09,108.367.000.000,108.510.000.000,107.068.000.000,107.094.000.000,107.094.000.000,11955500
2022-06-10,107.091.000.000,107.092.000.000,104.648.000.000,105.481.000.000,105.481.000.000,12840500
2022-06-13,105.476.000.000,105.478.000.000,101.700.000.000,102.598.000.000,102.598.000.000,13837900
2022-06-14,102.598.000.000,103.328.000.000,101.325.000.000,102.063.000.000,102.063.000.000,11563200
2022-06-15,102.068.000.000,103.952.000.000,102.046.000.000,102.807.000.000,102.807.000.000,16023500
2022-06-17,102.800.000.000,102.801.000.000,98.402.000.000,99.825.000.000,99.825.000.000,18927300
2022-06-20,99.824.000.000,100.481.000.000,98.409.000.000,99.853.000.000,99.853.000.000,10900800
2022-06-21,99.854.000.000,101.069.000.000,99.167.000.000,99.685.000.000,99.685.000.000,11072300
2022-06-22,99.678.000.000,100.374.000.000,98.050.000.000,99.522.000.000,99.522.000.000,11675100
2022-06-23,99.523.000.000,100.232.000.000,97.775.000.000,98.080.000.000,98.080.000.000,12397700
2022-06-24,98.081.000.000,99.313.000.000,98.031.000.000,98.672.000.000,98.672.000.000,10345200
2022-06-27,98.673.000.000,101.106.000.000,98.672.000.000,100.764.000.000,100.764.000.000,9895900
2022-06-28,100.766.000.000,102.237.000.000,99.956.000.000,100.591.000.000,100.591.000.000,10493900
2022-06-29,100.592.000.000,101.313.000.000,99.218.000.000,99.622.000.000,99.622.000.000,10448100
2022-06-30,99.619.000.000,99.619.000.000,97.758.000.000,98.542.000.000,98.542.000.000,14588800
2022-07-01,98.542.000.000,99.340.000.000,97.231.000.000,98.954.000.000,98.954.000.000,11609800
2022-07-04,98.952.000.000,99.353.000.000,98.264.000.000,98.609.000.000,98.609.000.000,6279300
2022-07-05,98.608.000.000,98.608.000.000,96.499.000.000,98.295.000.000,98.295.000.000,13358800
2022-07-06,98.294.000.000,99.141.000.000,97.423.000.000,98.719.000.000,98.719.000.000,13348200
2022-07-07,98.722.000.000,101.420.000.000,98.722.000.000,100.730.000.000,100.730.000.000,12696300
2022-07-08,100.732.000.000,101.577.000.000,99.958.000.000,100.289.000.000,100.289.000.000,9730400
2022-07-11,100.282.000.000,100.282.000.000,97.854.000.000,98.212.000.000,98.212.000.000,8893400
2022-07-12,98.212.000.000,98.737.000.000,97.253.000.000,98.271.000.000,98.271.000.000,12566300
2022-07-13,98.258.000.000,98.928.000.000,97.403.000.000,97.881.000.000,97.881.000.000,12208100
2022-07-14,97.879.000.000,97.879.000.000,95.431.000.000,96.121.000.000,96.121.000.000,12579000
2022-07-15,96.119.000.000,96.971.000.000,95.267.000.000,96.551.000.000,96.551.000.000,11347600
2022-07-18,96.553.000.000,98.291.000.000,96.553.000.000,96.916.000.000,96.916.000.000,10738200
2022-07-19,96.920.000.000,98.346.000.000,96.917.000.000,98.245.000.000,98.245.000.000,10295900
2022-07-20,98.244.000.000,98.366.000.000,97.277.000.000,98.287.000.000,98.287.000.000,12941700
2022-07-21,98.286.000.000,99.057.000.000,97.088.000.000,99.033.000.000,99.033.000.000,10060000
2022-07-22,99.034.000.000,99.724.000.000,98.321.000.000,98.925.000.000,98.925.000.000,10033500
2022-07-25,98.926.000.000,100.508.000.000,98.925.000.000,100.270.000.000,100.270.000.000,8621800
2022-07-26,100.270.000.000,100.753.000.000,99.365.000.000,99.772.000.000,99.772.000.000,9136600
2022-07-27,99.773.000.000,101.471.000.000,99.772.000.000,101.438.000.000,101.438.000.000,10263100
2022-07-28,101.437.000.000,102.686.000.000,101.045.000.000,102.597.000.000,102.597.000.000,11130000
2022-07-29,102.597.000.000,103.989.000.000,102.514.000.000,103.165.000.000,103.165.000.000,12934200
2022-08-01,103.165.000.000,103.317.000.000,101.764.000.000,102.225.000.000,102.225.000.000,11626700
2022-08-02,102.225.000.000,103.660.000.000,101.694.000.000,103.362.000.000,103.362.000.000,10124500
2022-08-03,103.362.000.000,103.878.000.000,102.822.000.000,103.775.000.000,103.775.000.000,12379600
2022-08-04,103.777.000.000,106.162.000.000,103.777.000.000,105.892.000.000,105.892.000.000,15499000
2022-08-05,105.893.000.000,107.176.000.000,105.518.000.000,106.472.000.000,106.472.000.000,12947500
2022-08-08,106.473.000.000,108.489.000.000,106.473.000.000,108.402.000.000,108.402.000.000,12674600
2022-08-09,108.403.000.000,109.331.000.000,107.842.000.000,108.651.000.000,108.651.000.000,12147900
2022-08-10,108.658.000.000,110.362.000.000,108.657.000.000,110.236.000.000,110.236.000.000,13376200
2022-08-11,110.236.000.000,111.310.000.000,109.604.000.000,109.718.000.000,109.718.000.000,14944800
2022-08-12,109.718.000.000,112.764.000.000,109.718.000.000,112.764.000.000,112.764.000.000,18704900
2022-08-15,112.767.000.000,113.214.000.000,111.067.000.000,113.032.000.000,113.032.000.000,15552900
2022-08-16,113.034.000.000,113.626.000.000,112.690.000.000,113.512.000.000,113.512.000.000,12986400
2022-08-17,113.508.000.000,114.146.000.000,112.483.000.000,113.708.000.000,113.708.000.000,14652800
2022-08-18,113.708.000.000,114.375.000.000,113.304.000.000,113.813.000.000,113.813.000.000,10644200
2022-08-19,113.807.000.000,113.807.000.000,111.146.000.000,111.496.000.000,111.496.000.000,12678600
2022-08-22,111.487.000.000,111.487.000.000,109.858.000.000,110.501.000.000,110.501.000.000,11010900
2022-08-23,110.504.000.000,112.965.000.000,110.503.000.000,112.857.000.000,112.857.000.000,11892000
2022-08-24,112.856.000.000,113.888.000.000,112.632.000.000,112.898.000.000,112.898.000.000,13758600
2022-08-25,112.898.000.000,114.156.000.000,112.768.000.000,113.532.000.000,113.532.000.000,11838500
2022-08-26,113.533.000.000,114.091.000.000,111.978.000.000,112.299.000.000,112.299.000.000,11159700
2022-08-29,112.296.000.000,113.222.000.000,111.689.000.000,112.323.000.000,112.323.000.000,9795800
2022-08-30,112.323.000.000,112.869.000.000,110.103.000.000,110.431.000.000,110.431.000.000,11937900
2022-08-31,110.431.000.000,111.364.000.000,109.523.000.000,109.523.000.000,109.523.000.000,14791100
2022-09-01,109.524.000.000,110.405.000.000,108.217.000.000,110.405.000.000,110.405.000.000,14478000
2022-09-02,110.409.000.000,112.264.000.000,110.409.000.000,110.864.000.000,110.864.000.000,16691800
2022-09-05,110.868.000.000,112.671.000.000,110.865.000.000,112.203.000.000,112.203.000.000,9515500
2022-09-06,112.203.000.000,112.203.000.000,109.348.000.000,109.764.000.000,109.764.000.000,14296100
